
+--------------------------------------+--------------------------------------+-----------+------------+----------------+-----------------+
| id                                   | loadbalancer_id                      | status    | role       | lb_network_ip  | ha_ip           |
| 8a35ff58-19dc-4c20-ba1a-fc1457ec7429 | b9d464d7-aedd-4c4f-b894-4a4161d2ad00 | ALLOCATED | STANDALONE | 192.168.32.109 | 10.10.10.106    |
| 8a6e5662-519e-460b-a73d-6abee2e6685a | 68e56c7c-22f9-4404-97a2-919a3ad1f4bf | ALLOCATED | STANDALONE | 192.168.32.101 | 10.10.10.106    |
| 8ae96831-9fb1-4853-a083-a60f33642405 | 58ba55e1-9dc6-4309-bc85-045e968d75e7 | ALLOCATED | STANDALONE | 192.168.32.157 | 10.10.10.21     |
| 8af053ad-45f0-4d47-8f11-c056e189d909 | a9596891-03ac-45e8-ae1d-8873d31c4089 | ALLOCATED | STANDALONE | 192.168.10.121 | 10.10.10.16     |
| 8b77d339-9187-462a-8a20-3bd904171bd4 | 3230d719-7e02-46a5-9057-a989f8c0fc2d | ALLOCATED | STANDALONE | 192.168.10.154 | 10.10.10.158    |
| 8b850e2d-daeb-476e-9c71-48f48d0a6904 | e8fd261b-f39d-41e4-8c84-30f43f6c275f | ALLOCATED | STANDALONE | 192.168.34.249 | 10.20.0.51      |
| 8bda8f33-b38f-4e28-b549-570e44e9432e | 1e3fcb09-696f-4aa4-93ff-5080329615ba | ALLOCATED | STANDALONE | 192.168.10.137 | 10.10.10.222    |
| 8c583329-5bb0-479d-9525-99709a140a72 | c0e24192-b808-4d32-8b2f-706c653928a6 | ALLOCATED | STANDALONE | 192.168.10.59  | 10.10.10.238    |
| 8d8a9272-e058-420e-bfb7-548db3de55be | b97ea4f0-3efe-4224-b821-bacda105d59b | ALLOCATED | STANDALONE | 192.168.36.230 | 192.0.2.247     |
| 8d951c8a-503a-4046-a1a1-43964286aeb7 | 250594fb-7d21-4727-af2c-a7d728e9ccfe | ALLOCATED | STANDALONE | 192.168.10.38  | 10.10.10.21     |
| 8da19093-79df-4458-8e0b-fd085718108b | aff1d2d0-a9cc-43c2-b437-88e973500dbd | ALLOCATED | STANDALONE | 192.168.35.74  | 10.10.10.31     |
| 8e32150e-ccf5-4b87-99c4-2d8120b412e0 | 3958749b-b895-4330-bcce-b234c5d2f98e | ALLOCATED | STANDALONE | 192.168.10.138 | 10.10.10.44     |
| 8e635c16-b93b-43c2-9635-e4c811d4dd73 | dfa13c2d-0bf5-44ae-8be2-e85e1c9b62da | ALLOCATED | STANDALONE | 192.168.10.37  | 10.10.10.218    |
| 8e70076f-8d66-4a2e-b204-e3fc86b62276 | ee5be6be-f3b3-4b3f-adbc-0bdf51f5c923 | ERROR     | STANDALONE | 192.168.33.67  | 10.10.10.223    |
| 8f09fc18-55f2-4be5-80bb-d95407d514e0 | 8776be11-96bc-4554-ae4f-adb05f397e7e | ALLOCATED | STANDALONE | 192.168.35.135 | 10.10.10.102    |
| 8f78807b-9652-4f89-9b84-c65955bdc600 | 6804741e-2f35-4e30-ac33-3e2a700b174d | ALLOCATED | STANDALONE | 192.168.10.190 | 10.10.10.71     |
| 900aa688-9692-4174-9553-3615c4a3cdfb | bc220c4a-ccc5-46a9-97a1-d1dbc729f165 | ERROR     | STANDALONE | 192.168.32.250 | 10.10.10.43     |
| 90c79b1c-bbdd-46a7-84e9-3b8b8a4fadfd | 54f22bda-633d-4cf9-82e5-fb6238f3ae8e | ALLOCATED | STANDALONE | 192.168.10.87  | 10.10.10.173    |
| 90fe5bd0-31b5-4797-9aaa-e65da923f9d6 | f3432764-4855-479b-a021-cb423e6f0794 | ALLOCATED | STANDALONE | 192.168.33.75  | 10.10.10.77     |
| 91ec5ba7-6a74-4d18-869a-fde260872935 | 755a116e-6f77-4f4a-9baa-2c1f83d23696 | ALLOCATED | STANDALONE | 192.168.10.114 | 10.10.10.169    |
| 91ff6271-5659-4c2f-8870-62805c8f1cfb | 89d06f16-41bc-4a5c-a4e2-61fd37c7b591 | ALLOCATED | STANDALONE | 192.168.35.125 | 10.10.10.53     |
| 92b5eda8-a1e9-47ca-957a-c3a40773ba8b | ec4f7d95-b43c-462e-afcf-3c0015f96eaf | ALLOCATED | STANDALONE | 192.168.35.144 | 10.10.10.231    |
| 93557744-85f3-446a-bfd6-79f36bef980f | 5af6819e-9be7-4e1a-b62d-756bc7c90b36 | ALLOCATED | STANDALONE | 192.168.34.53  | 10.10.10.109    |
| 939138c2-99d4-48ab-8c07-404438d3f762 | cc025fdb-c07f-4181-b257-093e232828d7 | ALLOCATED | STANDALONE | 192.168.33.179 | 10.10.10.35     |
| 94ccec5d-4c0a-4630-aa22-622ab07f23d7 | b2929953-dc7e-4d1f-af91-5430dcf5e67b | ALLOCATED | STANDALONE | 192.168.33.110 | 10.10.10.179    |
| 94e6e3e8-662f-465a-8aa2-a09daabcf269 | 6c07da89-a6d3-4e44-8009-623e732ff3ef | ALLOCATED | STANDALONE | 192.168.10.163 | 10.10.10.20     |
| 95340358-d562-4e50-92dd-51607e6c7da9 | c7ce6c74-bb0f-430d-bef2-189c6b947952 | ALLOCATED | STANDALONE | 192.168.33.87  | 10.10.10.24     |
| 964cc627-9354-40d8-8996-b3bc4e5666cd | 0df1890a-f378-432d-b3d7-3f0558cf5f04 | ALLOCATED | STANDALONE | 192.168.34.127 | 10.10.10.6      |
| 96b98350-7c10-4fd3-b9be-d54b74ea7151 | 54b0cb54-0750-4682-a28d-7e2fb60a816c | ALLOCATED | STANDALONE | 192.168.10.25  | 10.10.10.33     |
| 97462cd4-aae0-4a5e-bfaa-7b6f40b0f62a | 63eb7c83-408f-4b65-9b8b-ef97fcf6fd1b | ALLOCATED | STANDALONE | 192.168.10.11  | 10.10.10.172    |
| 97809813-2373-4983-a1ca-7caa724b5c47 | 4730f4cf-0de5-4a10-98e3-53c369e3351c | ALLOCATED | STANDALONE | 192.168.34.213 | 10.10.10.177    |
| 98257bcd-b198-4235-909d-9e10d894d847 | a26c82a5-aad2-4ae4-a3b6-2e10a2421d9e | ALLOCATED | STANDALONE | 192.168.36.73  | 10.10.10.125    |
| 993867b8-b795-416e-8d4a-c3a636c6289f | d38c909c-1e3b-43fd-9ddd-0362881f9135 | ALLOCATED | STANDALONE | 192.168.34.231 | 10.10.10.249    |
| 9971b473-ea13-441f-9534-05240f7f9d46 | 0584fbbd-7a7d-443d-8b09-cc871c681d9d | ALLOCATED | STANDALONE | 192.168.10.168 | 10.10.10.141    |
| 998f1ad7-b26d-402d-b7c3-131a89ab5d87 | 60b78828-5682-4832-adf3-13449c751ded | ALLOCATED | STANDALONE | 192.168.32.100 | 10.10.10.234    |
| 9a0ccab0-929e-415b-98d4-6df06bc3c009 | 447fde93-74d7-46ac-9c10-4731d7f2917d | ALLOCATED | STANDALONE | 192.168.10.19  | 10.10.10.145    |
| 9a2f36ce-0ad2-4965-bf30-d5c619f789c3 | e2a1001e-9fd5-4668-a281-8dc60a2efb1b | ALLOCATED | STANDALONE | 192.168.36.138 | 10.233.233.65   |
| 9ae1db74-4283-4645-864e-ec0dbf611ec9 | d2e98d76-1352-40b6-8f13-1499091365f9 | ALLOCATED | STANDALONE | 192.168.10.139 | 10.10.10.29     |
| 9b35f720-7642-4910-a4f7-db09ad68da83 | e7fa3327-1c3e-4bae-bfea-5c7483d2ebbd | ALLOCATED | STANDALONE | 192.168.33.76  | 10.10.10.10     |
| 9b3efa09-ce7a-41fb-ac77-06bc407b2610 | c47488df-083b-42d7-ab2f-a29f02fd7655 | ALLOCATED | STANDALONE | 192.168.10.124 | 10.10.10.142    |
| 9bbf7673-2ab2-4948-a5a1-a5f8d7ccde70 | 4781f1ad-c212-4536-8dc7-8a25a55e1c6f | ALLOCATED | STANDALONE | 192.168.35.2   | 10.10.10.147    |
| 9c1485fd-09f5-4915-aafd-ee44f56ba5f8 | f6e9970d-ad4a-4868-8b51-d8e804e235b2 | ALLOCATED | STANDALONE | 192.168.10.110 | 10.10.10.26     |
| 9c45325d-49b3-43ec-95b8-ede21a79ab82 | 9f9d7ab7-0605-4730-862a-508d976c3d28 | ALLOCATED | STANDALONE | 192.168.36.189 | 10.10.10.108    |
| 9d041dec-5be0-42e4-90d3-a7a957f6ca50 | 0135bd98-d1c4-4663-a2ee-0f28a61a524f | ALLOCATED | STANDALONE | 192.168.10.58  | 10.10.10.122    |
| 9ddf3bbb-a7ce-4d89-9018-c4eafc0dd0c8 | 241e450c-8949-43c1-9d8f-ec855fd95d20 | ALLOCATED | STANDALONE | 192.168.33.10  | 10.10.10.19     |
| 9e28bf9e-4087-40f8-9615-3acc0a191074 | 2b4f135e-50f5-4e8f-bf2f-242ca9903c38 | ALLOCATED | STANDALONE | 192.168.10.4   | 10.10.10.182    |
| 9e4f4ec9-0a5a-4566-9083-311a15a2bec0 | 1128a8fc-e4f6-4965-a537-b5cdc84a4116 | ALLOCATED | STANDALONE | 192.168.32.39  | 10.10.10.235    |
| 9f002e2d-fcd7-4f4e-9e30-29904be5038e | 2f20850f-85ed-4595-8e3d-daae7fca577a | ALLOCATED | STANDALONE | 192.168.33.46  | 10.10.10.31     |
| 9fd233c7-6594-4c9b-bd35-3a29618812c1 | d486c169-c77a-4683-add8-7cb6db9bc608 | ALLOCATED | STANDALONE | 192.168.10.170 | 10.10.10.167    |
| 9fde2ac6-696e-4c6e-a6aa-0879ac3d18ee | 472978d7-caee-4e89-854c-b4ec8e11cbdb | ALLOCATED | STANDALONE | 192.168.33.156 | 10.188.239.46   |
| a0d0db1c-edec-418e-83be-1993e15ead53 | a5f923d3-172e-4927-aa88-21ce4ff08193 | ALLOCATED | STANDALONE | 192.168.10.32  | 10.10.10.99     |
| a1476474-d716-4161-93ee-35658981c7eb | 0896bc59-f326-4edc-8996-87f9308bd16f | ALLOCATED | STANDALONE | 192.168.33.44  | 10.10.10.17     |
| a1e67aed-e690-461f-ac7e-38699047ddea | 4a890400-5455-4e9a-b0e5-58f12826d7f0 | ALLOCATED | STANDALONE | 192.168.10.146 | 10.10.10.9      |
| a31b6796-280b-4b71-affc-912d38df3b50 | f25cc38a-985c-46e0-a966-ea226a4bee8d | ALLOCATED | STANDALONE | 192.168.32.216 | 10.10.10.59     |
| a426710b-6595-49e9-a1ff-d80c0b3d4779 | f926ac55-3876-4eee-8596-1a0cadf940ed | ALLOCATED | STANDALONE | 192.168.10.160 | 10.10.10.249    |
| a5cff433-757f-485e-8f9a-f22dfdceab97 | None                                 | BOOTING   | None       | 192.168.10.41  | None            |
| a6285455-2090-4c71-9667-0f2a7f7b34fd | 628d985f-e352-4c82-9cc2-87c9b372d514 | ALLOCATED | STANDALONE | 192.168.10.107 | 10.10.10.147    |
| a665d4a1-2255-4bd2-b96f-d54b3c70a5c9 | 9858c9e1-d569-4595-8878-fe490db9e87b | ALLOCATED | STANDALONE | 192.168.32.192 | 10.10.10.28     |
| a6f2aed0-db1d-4cf6-bfd0-f71cbf8a8cae | 83f5fcf9-fdee-4db2-aa0e-11fbdfc0e580 | ALLOCATED | STANDALONE | 192.168.32.6   | 10.10.10.121    |
| a76367e5-ad2b-49de-8467-02ee4aa8b4d0 | 4260e766-f28d-47fe-b4a4-3e58b1d09740 | ALLOCATED | STANDALONE | 192.168.10.21  | 10.10.10.153    |
| a78075d2-b94c-42bf-a736-13b1df046e4c | ba69d01e-ded9-449d-9757-44f6376417ca | ALLOCATED | STANDALONE | 192.168.34.87  | 10.10.10.186    |
| a7f2ab8c-346b-4182-a595-5f075f51e1de | 216f16fa-6a0e-40dd-9113-fdbe000a31ed | ALLOCATED | STANDALONE | 192.168.34.19  | 10.10.10.135    |
| a8ece18c-893a-4e01-a2cf-d7fe9bf84de8 | d32308e3-7ea3-4972-aa39-a97372cffc5a | ALLOCATED | STANDALONE | 192.168.10.127 | 10.10.10.129    |
| a9381e8b-2074-431d-9a41-6d4acbbe044a | ab6d7935-8ec7-485d-bfd2-7311802342d4 | ALLOCATED | STANDALONE | 192.168.10.43  | 10.10.10.138    |
| a9bc4439-6f2a-4067-be5e-22dc2a8ed9aa | 9cd0a781-dd76-4e57-89c9-640ed1122024 | ALLOCATED | STANDALONE | 192.168.36.62  | 10.10.10.21     |
| a9d1188b-b4d5-4428-b445-ff18dc47ecbc | 5fb0a0f6-94d3-47fe-a155-b8b1970fec2c | ALLOCATED | STANDALONE | 192.168.10.61  | 10.10.10.239    |
| a9d3cb26-8307-4f62-9b71-9032bf061afd | b2daf08e-9596-4087-b436-1138d15a45ad | ALLOCATED | STANDALONE | 192.168.35.64  | 10.10.10.172    |
| aa7daacc-c6af-43c1-baa4-9f43d1cd6e9d | 1b6c44e9-3808-4f89-89b0-154b8046b2cb | ALLOCATED | STANDALONE | 192.168.10.147 | 10.10.10.17     |
| aa8d5b3a-2ecc-421a-a9a6-e3ff1f02b695 | 9ae9e68c-c1ef-46a7-b805-8068c3540d69 | ALLOCATED | STANDALONE | 192.168.10.16  | 10.10.10.167    |
| ac7cf592-dae4-4bd7-b54c-c7581efc6d8b | 628146bf-46d8-4d8f-9f40-6eb2e692ba0e | ALLOCATED | STANDALONE | 192.168.10.104 | 10.10.10.50     |
| ac823a93-920e-447b-9d3d-65010ff9fd1d | 59d8c0f5-8486-4a09-b5b3-eda957edacc5 | ERROR     | STANDALONE | 192.168.35.45  | 10.10.10.47     |
| ad6ade28-4d51-47c8-a884-800bee53f742 | 5400fc51-945c-46dd-9535-b6e8f3fa217b | ALLOCATED | STANDALONE | 192.168.10.94  | 10.10.10.138    |
| adb3df2a-da21-4869-9251-22807dd2c0fe | 85651d70-f089-44ce-a00a-ba32b0968634 | ALLOCATED | STANDALONE | 192.168.10.27  | 10.10.10.199    |
| b289d743-e91b-43fe-b9f2-86ad039fff64 | fb4f2f72-8b6c-47a2-8798-d017a7233a41 | ERROR     | STANDALONE | 192.168.33.22  | 10.10.10.244    |
| b2a058c9-988f-4704-b0c6-0c3149da3004 | 6b500c3f-f122-4d21-8cbd-23c8e00f70b5 | ERROR     | STANDALONE | 192.168.36.164 | 10.10.10.214    |
| b2e1cc0b-4ebb-4c40-88bc-2f2fb72f912d | 7f57d0f3-b5ac-4b6f-8907-d774d3ef7a8e | ALLOCATED | STANDALONE | 192.168.35.163 | 10.10.10.129    |
| b34bc6d2-5a85-450d-9f4e-2aa3c8d41afa | 8d213cea-9de2-405a-845b-a815672619ca | ALLOCATED | STANDALONE | 192.168.36.27  | 10.10.10.47     |
| b457a489-8250-459e-909e-fc9a34fbb7c6 | cc260898-4ee4-4fe7-a622-a7240fc4637e | ALLOCATED | STANDALONE | 192.168.35.127 | 10.10.10.88     |
| b4984932-5241-4349-a1f5-8d6940578e3e | 982548e2-8d36-4fcc-b348-fe8845139643 | ALLOCATED | STANDALONE | 192.168.10.95  | 10.10.10.49     |
| b4c967b5-eaef-4ef8-95dc-9835c306448d | 12cd3272-03ac-40c7-83d2-9793aa4d139b | ALLOCATED | STANDALONE | 192.168.10.194 | 10.10.10.178    |
| b4fb1bd8-07b6-409f-9d9a-4a82baf0b0ec | 6909fdac-18e9-4ba7-8354-6dcfd7fb773f | ALLOCATED | STANDALONE | 192.168.33.26  | 10.10.10.98     |
| b61f3606-2277-415f-a213-687437d878af | db5c54c9-9557-4c25-ac46-3f3dc35df783 | ALLOCATED | STANDALONE | 192.168.33.60  | 10.10.10.52     |
| b6887424-b4e8-4904-bd92-87ae6661cbcd | 582d3670-a09b-44bf-b548-30249346c85f | ALLOCATED | STANDALONE | 192.168.35.57  | 10.10.10.245    |
| b70d87df-6ceb-4df9-ac21-229d322dbcbd | 5e715881-5f59-48fb-b8b0-665e5837db64 | ALLOCATED | STANDALONE | 192.168.37.105 | 10.10.10.115    |
| b71c04b8-bb18-4a70-b901-7ecf0de3c55b | f147a635-39c9-400a-8b69-5f0a7c9f6256 | ALLOCATED | STANDALONE | 192.168.36.109 | 10.10.10.15     |
| b77dc2ce-64a2-472b-9bda-26f2d6d23262 | f6dba23d-ed81-449e-8ff0-d0331c3131fe | ALLOCATED | STANDALONE | 192.168.34.143 | 10.10.10.47     |
| b79b928c-40fe-4e4f-a1b4-cc1355ea6375 | 44d901b4-6b46-466c-a159-48dc69cacf27 | ALLOCATED | STANDALONE | 192.168.10.24  | 10.10.10.52     |
| b7bea508-beb7-42a8-bdb8-8d4003781187 | 6ecbadb4-ad01-4657-b3ee-ea8c763e3d47 | ALLOCATED | STANDALONE | 192.168.32.111 | 10.10.10.41     |
| ba48fec6-69a7-4399-9a25-f970d0903774 | e17dce17-fa03-4149-a658-4836ee71a12a | ALLOCATED | STANDALONE | 192.168.34.145 | 10.10.10.22     |
| ba6f7e74-d9c0-42c8-ba78-7eebde0b67bc | 9b89f13a-0a64-458b-ae19-77b3e45429c5 | ALLOCATED | STANDALONE | 192.168.10.50  | 10.10.10.9      |
| bc6f0e37-c1e6-48ba-8571-c8f20fa4e588 | 8af3ace7-54eb-4fe0-957a-09c7cd532e84 | ALLOCATED | STANDALONE | 192.168.36.222 | 10.10.10.118    |
| bd004f65-34d5-43fa-8411-df7b5596c11e | 0abfd454-0ea1-4d92-9ec9-beb250e9b7c4 | ALLOCATED | STANDALONE | 192.168.32.204 | 10.10.10.13     |
| bd06f2db-55e3-42f1-a634-d5e6e5ab0b4c | 99acfac5-7f99-448a-bc50-783308ff153d | ALLOCATED | STANDALONE | 192.168.10.153 | 10.10.10.28     |
| bd294ca2-25b0-4fb5-85f1-f6184cb3af5a | 3a37ee1c-00f5-4236-9258-872a13aebf63 | ALLOCATED | STANDALONE | 192.168.33.37  | 10.10.10.225    |
| be6027a1-4d81-4fac-84aa-b6bbdde24cb1 | 38d1503b-065c-44cf-93ab-cca02ea3ce6c | ALLOCATED | STANDALONE | 192.168.10.171 | 10.10.10.105    |
| bfbeb872-94d4-49d4-8d34-acf3cfaefbca | b98153fd-1352-4ee9-8916-626a620dd553 | ALLOCATED | STANDALONE | 192.168.32.176 | 10.10.10.197    |
| c075abd4-a94f-4d82-a32f-0b53891689ff | ff14032f-cbd7-429d-8efa-d6c793f219bb | ALLOCATED | STANDALONE | 192.168.36.86  | 10.10.10.114    |
| c213162f-fcb6-4a47-b37f-4e73a2e18461 | cfa3258b-9546-4a80-b9ba-0ac35175efce | ALLOCATED | STANDALONE | 192.168.35.16  | 10.10.10.44     |
| c3cbe746-15c1-4417-895c-9b7ebc11e267 | 4779fc88-5da9-46f4-b7f3-1fa091ca5d49 | ERROR     | STANDALONE | 192.168.34.63  | 10.10.10.16     |
| c3e1835f-3585-4327-9a70-5b058b287834 | f48a82b5-4f93-4381-b32e-99f590f04c74 | ALLOCATED | STANDALONE | 192.168.33.192 | 10.10.10.136    |
| c4728ced-be96-4f11-af60-bc7d591af115 | 2b936664-f578-43a7-935a-caad1c48dcab | ALLOCATED | STANDALONE | 192.168.10.128 | 10.10.10.19     |
| c47c9f05-fa5b-4b3d-99d0-8e424741ac76 | 0c16ee1d-b636-4888-9395-4e3d8b4b9250 | ALLOCATED | STANDALONE | 192.168.10.129 | 10.10.10.152    |
| c57833fd-deac-4ebf-b9db-c39b2b86ff7b | 54e6e17b-355b-4017-86b6-08ac16170e12 | ALLOCATED | STANDALONE | 192.168.36.133 | 10.10.10.111    |
| c5924435-20aa-4cb3-8d1e-9ba6a66d581d | 7fc86af2-23c9-4892-8fc9-bd9f71b9cd90 | ALLOCATED | STANDALONE | 192.168.36.192 | 10.10.10.215    |
| c5bb8fba-66d7-4247-82e1-91ec5074d445 | 49f8d3b6-9c97-48c6-a9fe-6a7d8ca151e4 | ERROR     | STANDALONE | 192.168.32.120 | 10.10.10.203    |
| c62d6a2b-4903-4be3-b747-6aca6ea583c1 | ce02a22d-b83d-48cb-a784-74649c4b1766 | ALLOCATED | STANDALONE | 192.168.36.5   | 10.10.10.60     |
| c71a9b76-178f-48c4-9cf4-e99151a36f88 | a8735295-f6e4-42a2-adb2-27f1b346ca7c | ALLOCATED | STANDALONE | 192.168.10.173 | 10.10.10.9      |
| c72910fe-f1c4-4b8b-8d0d-2998e7f341c8 | 39925ba7-bc58-4e36-b663-4afd74245975 | ALLOCATED | STANDALONE | 192.168.35.35  | 10.10.10.59     |
| c74d3b7a-3207-4c22-89c5-e15075a659ef | 3b1020ff-373f-4f4f-a30a-243dc48f3c8b | ALLOCATED | STANDALONE | 192.168.34.255 | 10.10.10.230    |
| c76fcf6a-e39a-4b82-b3bd-1c2f5800454a | 942ce500-404e-4bb0-9f5e-488d30fce04a | ALLOCATED | STANDALONE | 192.168.34.46  | 10.10.10.58     |
| c775e7da-0704-422d-bb68-d7c08edd9747 | 3ab035c6-2bd0-4565-981c-2f97df7f345e | ALLOCATED | STANDALONE | 192.168.35.30  | 10.10.10.6      |
| c7a0c78d-2d13-4369-aba3-48f2f9af16d9 | 53fa7bad-b46f-4630-9dd3-1dc567bda8f1 | ALLOCATED | STANDALONE | 192.168.10.106 | 10.188.239.14   |
| c7cab307-431d-4168-9766-bd07f3376e22 | 754752c7-edab-4199-aa93-d336472da287 | ALLOCATED | STANDALONE | 192.168.33.57  | 10.10.10.156    |
| c7d0cefa-3c59-4c0d-827c-dccba44cd68e | ce920879-8f74-4093-8121-bce591d823d2 | ALLOCATED | STANDALONE | 192.168.10.66  | 10.10.10.42     |
| c7ee358d-17fa-48dc-9c11-93c88c45f9be | aebdc39e-c5b7-4e92-9b0f-611ba00eb4bc | ALLOCATED | STANDALONE | 192.168.37.93  | 10.10.10.139    |
| c83a5ed4-4463-4f14-96f1-2141e9ac95da | bbffd07e-52f4-4f0b-98b9-6b3c12788fd9 | ALLOCATED | STANDALONE | 192.168.34.33  | 10.10.10.219    |
| c83eee30-3f29-497a-a044-9b21f0c6e41c | 4038bd4e-b39c-43aa-aff7-599c8fa473e1 | ALLOCATED | STANDALONE | 192.168.36.6   | 10.10.10.15     |
| c88c430d-b263-4567-9fa1-7c62ad509b4a | adf8448a-a76d-4c86-a65d-af545a61e52c | ALLOCATED | STANDALONE | 192.168.10.131 | 10.10.10.61     |
| cacc4614-7c2d-4bd4-9ffb-a086b70d600b | a5f913d4-9d11-4df4-ba58-4e314678f473 | ALLOCATED | STANDALONE | 192.168.36.83  | 10.10.10.170    |
| cb612eec-2e93-4943-b8ad-1b2fbb4d6d2e | 3d0ac294-7e74-49d5-a1b6-2873b44963d6 | ALLOCATED | STANDALONE | 192.168.33.20  | 10.10.10.171    |
| cb61649e-da35-4bbf-b885-96e20f38cea3 | c0c4d502-b188-4940-a641-fe4fc74a3d9d | ALLOCATED | STANDALONE | 192.168.35.166 | 10.10.10.29     |
| cc2d73d4-059c-47ac-9a5e-f8f55dca98c4 | 27271f83-23a7-4f91-910b-fcfceaaa86ac | ALLOCATED | STANDALONE | 192.168.10.172 | 10.10.10.32     |
| cc978ad5-93ff-4dc8-be11-ec0142d33515 | c7a7776a-42d3-42f8-ad14-8deb671d6fc3 | ALLOCATED | STANDALONE | 192.168.10.103 | 10.10.10.56     |
| cd6326e6-fd34-4d17-b8c6-62fa93927520 | f6790462-8a9f-447d-9871-d31cb7e7d23b | ALLOCATED | STANDALONE | 192.168.35.38  | 10.10.10.23     |
| cd7d5566-0eef-4add-8df5-c425d170fe14 | 43624ca0-854d-4bfc-b1a0-fe6dc0865a84 | ALLOCATED | STANDALONE | 192.168.36.41  | 10.10.10.20     |
| ce10d8f4-4af6-41b4-af8a-062659e93926 | cda1df0d-852a-438c-ac16-5a65caa27446 | ALLOCATED | STANDALONE | 192.168.34.4   | 10.10.10.111    |
| ced92f36-c768-4cce-87fc-efd690b9994b | d4f0a120-153e-4c9c-89af-0c53083e2813 | ALLOCATED | STANDALONE | 192.168.35.225 | 10.10.10.80     |
| cfa535d5-772b-4fce-8734-e88314ff3911 | 0707c4e9-6f1f-4bc3-9fba-1c986d37a8a2 | ALLOCATED | STANDALONE | 192.168.10.157 | 10.10.10.11     |
| cfe0cced-425e-406d-8d5c-36e42be44ca5 | 51af0f0c-d062-4a74-9f4f-399b97bae363 | ALLOCATED | STANDALONE | 192.168.34.148 | 10.10.10.107    |
| d090f9d4-72b4-4224-89d1-3ebf998a50db | d601747a-dd01-4b99-88b6-85ea2d68ac0b | ALLOCATED | STANDALONE | 192.168.10.118 | 10.10.10.241    |
| d1510b39-edf0-48cc-a9d0-c6c13a058d5a | 4d4b89ae-0c83-44fa-857c-103b0aacb2bc | ALLOCATED | STANDALONE | 192.168.10.99  | 10.188.239.13   |
| d15d0b90-a5ad-4721-bb4e-489f504489cf | 8f32e137-005a-4b32-9d4e-0d06930ad6a1 | ALLOCATED | STANDALONE | 192.168.32.87  | 10.10.10.13     |
| d1a17105-bddf-447d-bd09-ff4dfa9716c4 | fecc0bcd-42f3-4e8d-9360-9b0f30c3571c | ALLOCATED | STANDALONE | 192.168.10.70  | 10.10.10.70     |
| d1f68b79-ffef-443b-b9c6-4c16831ee8a4 | 0d9098bc-5a1b-4a3b-ab40-1687917d1ad5 | ALLOCATED | STANDALONE | 192.168.36.206 | 10.10.10.4      |
| d25cb835-e90c-44e8-9d52-01e78b1b5112 | 3f64d1f3-3927-42d1-9e8d-8d722cacaf9e | ALLOCATED | STANDALONE | 192.168.34.243 | 10.10.10.84     |
| d3008c38-8ed8-46f6-ab17-5141aa994af2 | c613f957-3d36-4393-b64d-6b6b9397ca45 | ALLOCATED | STANDALONE | 192.168.32.114 | 10.10.10.13     |
| d354fdaa-d93e-4083-ae8d-f9123f227053 | ca150813-52c8-46ed-805d-6c528b749a34 | ALLOCATED | STANDALONE | 192.168.36.216 | 10.10.10.149    |
| d4116209-3451-4f1f-a6ea-6ab2d6605cf1 | 1d4e252c-9096-4d16-a539-86fc02f55ef6 | ERROR     | STANDALONE | 192.168.36.142 | 10.10.10.34     |
| d43ea85c-342f-4703-af25-f7fd909932a8 | 9cde6b9a-39f0-46b3-a6eb-1b236d96be01 | ALLOCATED | STANDALONE | 192.168.32.169 | 10.10.10.20     |
| d44a7a1a-4f3b-4ff3-b337-774aa34b77fa | 3204ded0-8284-4279-963a-96c2fe7eb08f | ALLOCATED | STANDALONE | 192.168.33.104 | 10.10.10.91     |
| d4a4cfce-fc14-4a81-8dcb-85c8866535a2 | 5d9ae56a-e00d-460b-887f-d1fa39f701af | ALLOCATED | STANDALONE | 192.168.36.78  | 10.233.233.44   |
| d4f76e47-8cbd-4d4a-a4b8-8a00ddc7dcef | 050802a9-b74a-4ef3-ac1b-f4f0998578e8 | ALLOCATED | STANDALONE | 192.168.10.78  | 10.10.10.158    |
| d534b7d0-9535-4609-9300-1c90c7d94819 | 08951ba0-2bc1-4c62-b56c-2f4bc0e04e90 | ALLOCATED | STANDALONE | 192.168.10.112 | 10.0.0.27       |
| d54d6cc6-ede5-4d97-b5b0-37bdf7be14fb | d748c1d6-5c8e-43b4-ba60-7ccce9f697df | ALLOCATED | STANDALONE | 192.168.34.85  | 10.10.10.173    |
| d612d23c-b3f0-4421-88c8-80fd4de6a66c | 78b1976a-2e55-47c4-a39e-4eade0a909aa | ALLOCATED | STANDALONE | 192.168.35.183 | 10.10.10.66     |
| d666d5d2-c6ff-475e-b3b7-8a388578b807 | 0c2f04d1-bc55-481c-8bda-6e26e10c753e | ALLOCATED | STANDALONE | 192.168.10.120 | 10.10.10.53     |
| d6e8fdbc-dacb-4108-b98d-1ca6b4641d99 | 75b5afa2-7e18-4f0e-895c-7aa58d267011 | ALLOCATED | STANDALONE | 192.168.10.56  | 10.0.0.25       |
| d7174e2e-c3fa-492c-84ef-b86c5687a3bd | e8686d63-f46c-470f-8ed7-b29dbfed9421 | ALLOCATED | STANDALONE | 192.168.10.86  | 10.10.10.214    |
| d7226772-907c-42d2-8bc4-448fdb35ca76 | 374830d3-1fcd-4d8d-98ad-16b913faf890 | ALLOCATED | STANDALONE | 192.168.10.34  | 10.10.10.140    |
